Project	Case_ID	Sample_Type	Raw_Count	Filtered_Count
TCGA-OV	8e107f4b-1912-4d3e-814a-b863e2d65ed7	Primary Tumor	387	29
TCGA-OV	8e1b8811-1eb2-4337-852c-c19eaa0ee418	Primary Tumor	491	86
TCGA-OV	8e1b8811-1eb2-4337-852c-c19eaa0ee418	Solid Tissue Normal	173	9
TCGA-OV	8fe44099-b313-4bfd-a94a-27e72f2a818c	Blood Derived Normal	27	9
TCGA-OV	8fe44099-b313-4bfd-a94a-27e72f2a818c	Primary Tumor	4	1
TCGA-OV	90118207-8f11-4784-ac1b-0deec2e7af3a	Blood Derived Normal	284	14
TCGA-OV	90118207-8f11-4784-ac1b-0deec2e7af3a	Primary Tumor	793	92
TCGA-OV	914d8613-3c25-4a10-be50-28b42f4d3a5d	Blood Derived Normal	333	24
TCGA-OV	914d8613-3c25-4a10-be50-28b42f4d3a5d	Primary Tumor	700	103
TCGA-OV	914f84bf-578b-4f4d-93cb-378228ea58f6	Blood Derived Normal	87	13
TCGA-OV	914f84bf-578b-4f4d-93cb-378228ea58f6	Primary Tumor	127	32
TCGA-OV	91a17d40-c8cb-4cce-b306-966382a8fe4a	Primary Tumor	193	32
TCGA-OV	91a17d40-c8cb-4cce-b306-966382a8fe4a	Solid Tissue Normal	23	3
TCGA-OV	91a6f311-c758-4e40-9abb-cc0f6584b9c9	Blood Derived Normal	909	91
TCGA-OV	91a6f311-c758-4e40-9abb-cc0f6584b9c9	Primary Tumor	396	20
TCGA-OV	91de8a74-a1e6-46b6-a06e-70aedf2c3eaf	Blood Derived Normal	141	11
TCGA-OV	91de8a74-a1e6-46b6-a06e-70aedf2c3eaf	Primary Tumor	512	88
TCGA-OV	92badeb5-a50e-4a62-a67e-6a8a59c948ab	Blood Derived Normal	59	6
TCGA-OV	92badeb5-a50e-4a62-a67e-6a8a59c948ab	Primary Tumor	108	17
TCGA-OV	93095c36-2263-438f-a619-a4a4d6ae13c7	Primary Tumor	204	4
TCGA-OV	93095c36-2263-438f-a619-a4a4d6ae13c7	Solid Tissue Normal	638	66
TCGA-OV	931738a7-4b5b-46dc-b69f-72600862d8af	Primary Tumor	106	24
TCGA-OV	931738a7-4b5b-46dc-b69f-72600862d8af	Solid Tissue Normal	33	11
TCGA-OV	933dbfbd-4697-403e-bd73-c17cb300c94b	Primary Tumor	54	11
TCGA-OV	933dbfbd-4697-403e-bd73-c17cb300c94b	Solid Tissue Normal	18	8
TCGA-OV	94030805-8beb-441a-af73-11a80768edb5	Blood Derived Normal	836	54
TCGA-OV	94030805-8beb-441a-af73-11a80768edb5	Primary Tumor	868	64
TCGA-OV	9446e349-71e6-455a-aa8f-53ec96597146	Primary Tumor	909	42
TCGA-OV	9446e349-71e6-455a-aa8f-53ec96597146	Solid Tissue Normal	910	70
TCGA-OV	94769f2c-b6fd-48ec-af34-b41165340b7c	Blood Derived Normal	224	27
TCGA-OV	94769f2c-b6fd-48ec-af34-b41165340b7c	Primary Tumor	326	31
TCGA-OV	94bd4c68-4bfc-4db3-9365-97c867747133	Blood Derived Normal	704	80
TCGA-OV	94bd4c68-4bfc-4db3-9365-97c867747133	Primary Tumor	442	28
TCGA-OV	94efd4f9-69b0-4efa-8a0c-61106e898fdd	Blood Derived Normal	220	20
TCGA-OV	94efd4f9-69b0-4efa-8a0c-61106e898fdd	Primary Tumor	724	94
TCGA-OV	955c80be-53df-4565-9303-a7abf96a2f81	Blood Derived Normal	115	12
TCGA-OV	955c80be-53df-4565-9303-a7abf96a2f81	Primary Tumor	370	56
TCGA-OV	95e58015-a7c0-4bdc-bf64-7617d24d0784	Blood Derived Normal	261	31
TCGA-OV	95e58015-a7c0-4bdc-bf64-7617d24d0784	Primary Tumor	337	64
TCGA-OV	97ad0360-3be4-401a-a94c-7f2800a1b519	Blood Derived Normal	146	18
TCGA-OV	97ad0360-3be4-401a-a94c-7f2800a1b519	Primary Tumor	224	36
TCGA-OV	99407c1d-40b5-4ded-ba29-1e40dfd65be4	Primary Tumor	621	101
TCGA-OV	99407c1d-40b5-4ded-ba29-1e40dfd65be4	Solid Tissue Normal	106	6
TCGA-OV	99a61986-7b23-46b5-99a4-efba6bad3766	Primary Tumor	89	9
TCGA-OV	99a61986-7b23-46b5-99a4-efba6bad3766	Solid Tissue Normal	31	5
TCGA-OV	99f1ae02-86ec-4d93-8cd4-650bf6f02c10	Primary Tumor	878	54
TCGA-OV	99f1ae02-86ec-4d93-8cd4-650bf6f02c10	Solid Tissue Normal	851	43
TCGA-OV	9a30dee8-962a-49db-a85a-c39515c91b68	Blood Derived Normal	178	20
TCGA-OV	9a30dee8-962a-49db-a85a-c39515c91b68	Primary Tumor	317	37
TCGA-OV	9af2248a-d86a-4277-93b4-8eba5a39bd3c	Blood Derived Normal	8	1
TCGA-OV	9af2248a-d86a-4277-93b4-8eba5a39bd3c	Primary Tumor	81	16
TCGA-OV	9bbc01b4-056c-4ddc-aca4-ff20718646d0	Blood Derived Normal	98	9
TCGA-OV	9bbc01b4-056c-4ddc-aca4-ff20718646d0	Primary Tumor	269	55
TCGA-OV	9bf16a89-2fc7-4c08-93bc-3105eec5c3cc	Blood Derived Normal	252	24
TCGA-OV	9bf16a89-2fc7-4c08-93bc-3105eec5c3cc	Primary Tumor	436	44
TCGA-OV	9c744ff8-1cde-4176-b6d7-0ab62bf42620	Blood Derived Normal	467	35
TCGA-OV	9c744ff8-1cde-4176-b6d7-0ab62bf42620	Primary Tumor	538	54
TCGA-OV	9ec86cbd-8c74-4697-90da-529ab91ab835	Blood Derived Normal	494	33
TCGA-OV	9ec86cbd-8c74-4697-90da-529ab91ab835	Primary Tumor	531	41
TCGA-OV	9fb1ba57-2007-4477-b000-2d36f163efd2	Blood Derived Normal	170	23
TCGA-OV	9fb1ba57-2007-4477-b000-2d36f163efd2	Primary Tumor	275	43
TCGA-OV	a285786d-120e-4c88-b48b-8111f4413988	Blood Derived Normal	86	16
TCGA-OV	a36a4440-15ef-4837-904b-380a964d16f1	Blood Derived Normal	675	61
TCGA-OV	a36a4440-15ef-4837-904b-380a964d16f1	Primary Tumor	482	35
TCGA-OV	a3898640-0d85-441d-a000-b5b8ff857399	Blood Derived Normal	582	55
TCGA-OV	a3898640-0d85-441d-a000-b5b8ff857399	Primary Tumor	453	30
TCGA-OV	a3e26259-732b-49fb-bc95-2f0ec7a0494e	Solid Tissue Normal	36	11
TCGA-OV	a4a3fca9-723a-47f5-a49d-b3acb71c04a7	Blood Derived Normal	247	21
TCGA-OV	a4a3fca9-723a-47f5-a49d-b3acb71c04a7	Primary Tumor	544	56
TCGA-OV	a5030259-cf9c-4a58-8710-b9da8ee59320	Primary Tumor	19	5
TCGA-OV	a5030259-cf9c-4a58-8710-b9da8ee59320	Solid Tissue Normal	9	0
TCGA-OV	a6aad7f9-8444-4c2f-8e4b-b19fd453544f	Primary Tumor	915	45
TCGA-OV	a6aad7f9-8444-4c2f-8e4b-b19fd453544f	Solid Tissue Normal	1283	58
TCGA-OV	a6eb0cd0-fe57-41b0-8593-776208684293	Primary Tumor	185	18
TCGA-OV	a6eb0cd0-fe57-41b0-8593-776208684293	Solid Tissue Normal	396	47
TCGA-OV	a782352e-c4bb-4c3e-ba82-456a47c3689a	Blood Derived Normal	670	41
TCGA-OV	a782352e-c4bb-4c3e-ba82-456a47c3689a	Primary Tumor	737	57
TCGA-OV	a85f6f9c-1e1d-44fc-85eb-3b2d96cfbc61	Blood Derived Normal	647	48
TCGA-OV	a85f6f9c-1e1d-44fc-85eb-3b2d96cfbc61	Primary Tumor	477	36
TCGA-OV	a88b7e66-5f12-4023-a7e2-fcfbd1f25977	Blood Derived Normal	448	26
TCGA-OV	a88b7e66-5f12-4023-a7e2-fcfbd1f25977	Primary Tumor	994	75
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	Blood Derived Normal	60	11
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	Primary Tumor	188	36
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	Blood Derived Normal	433	30
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	Primary Tumor	770	52
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	Blood Derived Normal	322	12
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	Primary Tumor	815	83
TCGA-OV	ab3dbbbe-eed6-4a35-a505-1815225e86c9	Primary Tumor	164	35
TCGA-OV	ac2e88ff-8b1e-4691-9a96-5a581f98d827	Blood Derived Normal	257	20
TCGA-OV	ac2e88ff-8b1e-4691-9a96-5a581f98d827	Primary Tumor	678	87
TCGA-OV	ad2939e6-b8b8-475a-90e2-6a369c3d3167	Blood Derived Normal	449	34
TCGA-OV	ad2939e6-b8b8-475a-90e2-6a369c3d3167	Primary Tumor	601	72
TCGA-OV	ad2b1a0a-153f-483d-b228-5763eba3f6cc	Blood Derived Normal	31	9
TCGA-OV	ad2b1a0a-153f-483d-b228-5763eba3f6cc	Primary Tumor	92	18
TCGA-OV	ae914f23-87b9-4169-a7f7-a3483078c902	Blood Derived Normal	42	8
TCGA-OV	ae914f23-87b9-4169-a7f7-a3483078c902	Primary Tumor	83	6
TCGA-OV	b0585c7a-7205-4dac-9d54-6da89674accb	Primary Tumor	67	16
TCGA-OV	b120b701-c194-43d7-a491-3206fac38ec1	Blood Derived Normal	260	9
TCGA-OV	b120b701-c194-43d7-a491-3206fac38ec1	Primary Tumor	1010	133
TCGA-OV	b1e11e94-646b-4c44-9d33-1ca67d8356fb	Blood Derived Normal	533	42
TCGA-OV	b1e11e94-646b-4c44-9d33-1ca67d8356fb	Primary Tumor	818	57
TCGA-OV	b25570ed-baca-4e3f-87c6-2ef18119ba49	Blood Derived Normal	437	40
TCGA-OV	b25570ed-baca-4e3f-87c6-2ef18119ba49	Primary Tumor	396	37
TCGA-OV	b31d85cc-d2e2-4bd1-9986-d6bbe30e657f	Primary Tumor	95	21
TCGA-OV	b31d85cc-d2e2-4bd1-9986-d6bbe30e657f	Solid Tissue Normal	16	0
TCGA-OV	b3511675-fd68-4745-8020-e290ca0fd115	Blood Derived Normal	523	37
TCGA-OV	b3511675-fd68-4745-8020-e290ca0fd115	Primary Tumor	666	38
TCGA-OV	b3df9c0a-420c-4cc2-a3e0-56df1ed7e997	Primary Tumor	233	18
TCGA-OV	b3df9c0a-420c-4cc2-a3e0-56df1ed7e997	Solid Tissue Normal	434	38
TCGA-OV	b4225c44-b9b6-46c5-aabf-7b0d9a9fe20b	Blood Derived Normal	436	42
TCGA-OV	b4225c44-b9b6-46c5-aabf-7b0d9a9fe20b	Primary Tumor	326	36
TCGA-OV	b46263ab-c3ca-4fda-a895-74c7e6e6fe22	Blood Derived Normal	315	26
TCGA-OV	b46263ab-c3ca-4fda-a895-74c7e6e6fe22	Primary Tumor	634	76
TCGA-OV	b4b49027-7815-4813-9769-a3fe3a26a37a	Blood Derived Normal	45	10
TCGA-OV	b4b49027-7815-4813-9769-a3fe3a26a37a	Primary Tumor	157	32
TCGA-OV	b520aae5-65a6-4b27-bc2a-10b02c7b1aeb	Blood Derived Normal	305	23
TCGA-OV	b520aae5-65a6-4b27-bc2a-10b02c7b1aeb	Primary Tumor	697	82
TCGA-OV	b5e64bdb-24f1-400d-aaf7-8fda8ab6fd3c	Primary Tumor	89	10
TCGA-OV	b5e64bdb-24f1-400d-aaf7-8fda8ab6fd3c	Solid Tissue Normal	30	2
TCGA-OV	b63cad1b-b4c7-4e50-8acb-5cee4e9ce4a9	Blood Derived Normal	10	1
TCGA-OV	b63cad1b-b4c7-4e50-8acb-5cee4e9ce4a9	Primary Tumor	78	16
TCGA-OV	b6b607cd-67b8-4c04-a212-a4e8c0743f05	Blood Derived Normal	166	16
TCGA-OV	b6b607cd-67b8-4c04-a212-a4e8c0743f05	Primary Tumor	299	52
TCGA-OV	b7715ff6-57a6-4513-9447-aa8bc93f16d4	Blood Derived Normal	407	20
TCGA-OV	b7715ff6-57a6-4513-9447-aa8bc93f16d4	Primary Tumor	1007	68
TCGA-OV	b783f33b-734a-4801-bf39-b559a2035c6f	Blood Derived Normal	492	31
TCGA-OV	b783f33b-734a-4801-bf39-b559a2035c6f	Primary Tumor	934	79
TCGA-OV	b867e933-e3e3-4491-9bb6-b18c48d6f173	Blood Derived Normal	31	5
TCGA-OV	b867e933-e3e3-4491-9bb6-b18c48d6f173	Primary Tumor	150	26
TCGA-OV	b923ac70-70ea-4a82-8466-46350c5803bf	Blood Derived Normal	1095	73
TCGA-OV	b923ac70-70ea-4a82-8466-46350c5803bf	Primary Tumor	744	51
TCGA-OV	b9418c6d-94f7-4db4-a1e4-f384b09d54cb	Primary Tumor	79	22
TCGA-OV	bbad2efe-e9c7-4f8f-924b-ebbbe4c181d4	Blood Derived Normal	26	7
TCGA-OV	bbad2efe-e9c7-4f8f-924b-ebbbe4c181d4	Primary Tumor	29	5
TCGA-OV	bc3e0b74-ea09-46a5-9f61-16bd15ffd883	Blood Derived Normal	191	6
TCGA-OV	bc3e0b74-ea09-46a5-9f61-16bd15ffd883	Primary Tumor	623	78
TCGA-OV	bc4bc342-20bf-40c3-af26-2c6f942da93d	Blood Derived Normal	309	32
TCGA-OV	bc4bc342-20bf-40c3-af26-2c6f942da93d	Primary Tumor	240	26
TCGA-OV	bdd792e7-d75f-4aa3-b38e-f0708e112075	Blood Derived Normal	43	5
TCGA-OV	bdd792e7-d75f-4aa3-b38e-f0708e112075	Primary Tumor	309	36
TCGA-OV	be03bfec-5bb6-4cab-9dd2-bee590bd45f1	Primary Tumor	59	9
TCGA-OV	be03bfec-5bb6-4cab-9dd2-bee590bd45f1	Solid Tissue Normal	11	1
TCGA-OV	bff84539-7862-45b2-b5fc-e77291fcca8b	Primary Tumor	396	38
TCGA-OV	bff84539-7862-45b2-b5fc-e77291fcca8b	Solid Tissue Normal	639	63
TCGA-OV	c040df8a-9d6d-43bd-911a-17a7b4e1ec74	Primary Tumor	221	24
TCGA-OV	c040df8a-9d6d-43bd-911a-17a7b4e1ec74	Solid Tissue Normal	206	23
TCGA-OV	c0c3caab-9277-4a31-a96c-c607e38d5ccc	Blood Derived Normal	513	49
TCGA-OV	c0c3caab-9277-4a31-a96c-c607e38d5ccc	Primary Tumor	503	42
TCGA-OV	c183d3fb-2eee-44f8-890e-b9bf907141e6	Primary Tumor	146	25
TCGA-OV	c183d3fb-2eee-44f8-890e-b9bf907141e6	Solid Tissue Normal	9	0
TCGA-OV	c3e443b9-5dc5-4793-91e3-534f21485268	Blood Derived Normal	630	52
TCGA-OV	c3e443b9-5dc5-4793-91e3-534f21485268	Primary Tumor	605	53
TCGA-OV	c3f9ee36-d34f-472b-ac7f-801a0d400aa4	Blood Derived Normal	107	14
TCGA-OV	c3f9ee36-d34f-472b-ac7f-801a0d400aa4	Primary Tumor	262	61
TCGA-OV	c5355491-e1e8-46a4-a05e-bafcaf2e7459	Blood Derived Normal	169	21
TCGA-OV	c5355491-e1e8-46a4-a05e-bafcaf2e7459	Primary Tumor	267	42
TCGA-OV	c70228cc-79c0-4c00-8926-6671c1474701	Blood Derived Normal	579	52
TCGA-OV	c70228cc-79c0-4c00-8926-6671c1474701	Primary Tumor	516	43
TCGA-OV	c75c915f-ef4b-4c19-8ace-995e6c6015fd	Primary Tumor	609	25
TCGA-OV	c75c915f-ef4b-4c19-8ace-995e6c6015fd	Solid Tissue Normal	1063	96
TCGA-OV	c7c3fe4a-327a-4b7e-a259-989b72971209	Blood Derived Normal	246	33
TCGA-OV	c7c3fe4a-327a-4b7e-a259-989b72971209	Primary Tumor	386	50
TCGA-OV	c88502e9-0bc6-47c3-adc4-d98b63c7797b	Primary Tumor	339	38
TCGA-OV	c88502e9-0bc6-47c3-adc4-d98b63c7797b	Solid Tissue Normal	346	40
TCGA-OV	c8acee1b-6854-409b-86ab-bf69dbe22ab6	Blood Derived Normal	559	34
TCGA-OV	c8acee1b-6854-409b-86ab-bf69dbe22ab6	Primary Tumor	967	97
TCGA-OV	c8febeef-8e7e-459e-88cb-8086692dc559	Blood Derived Normal	316	37
TCGA-OV	c8febeef-8e7e-459e-88cb-8086692dc559	Primary Tumor	289	28
TCGA-OV	c9226204-cb61-40b8-8a94-a7e71c14ea3a	Blood Derived Normal	5	0
TCGA-OV	c9226204-cb61-40b8-8a94-a7e71c14ea3a	Primary Tumor	69	17
TCGA-OV	c9524775-6b50-4793-8858-24b6a6d3e4e6	Blood Derived Normal	191	47
TCGA-OV	c9524775-6b50-4793-8858-24b6a6d3e4e6	Primary Tumor	123	20
TCGA-OV	c9e28934-8379-4511-817c-d787f2c4ca3a	Blood Derived Normal	96	23
TCGA-OV	c9e28934-8379-4511-817c-d787f2c4ca3a	Primary Tumor	138	31
TCGA-OV	c9e58844-9d61-44a2-aee6-1760bc19711b	Blood Derived Normal	132	32
TCGA-OV	c9e58844-9d61-44a2-aee6-1760bc19711b	Primary Tumor	173	44
TCGA-OV	cbc5b936-ead5-4858-ab90-e639402789b0	Blood Derived Normal	312	23
TCGA-OV	cbc5b936-ead5-4858-ab90-e639402789b0	Primary Tumor	550	58
TCGA-OV	cbcf6922-a3c0-43a1-826e-642918b0a635	Blood Derived Normal	194	29
TCGA-OV	cbcf6922-a3c0-43a1-826e-642918b0a635	Primary Tumor	194	28
TCGA-OV	cbd87697-7708-4b69-9e50-9ee474feabe1	Solid Tissue Normal	20	3
TCGA-OV	cd49126a-ec15-43fa-9e43-3f7460d43f2b	Blood Derived Normal	94	10
TCGA-OV	cd49126a-ec15-43fa-9e43-3f7460d43f2b	Primary Tumor	190	41
TCGA-OV	cd6e5d3d-1c86-40dd-9cb3-b2e2075dec56	Blood Derived Normal	624	48
TCGA-OV	cd6e5d3d-1c86-40dd-9cb3-b2e2075dec56	Primary Tumor	505	32
TCGA-OV	cddce77f-21e6-4124-9f03-96fb5ca7cefa	Primary Tumor	836	70
TCGA-OV	cddce77f-21e6-4124-9f03-96fb5ca7cefa	Solid Tissue Normal	662	38
TCGA-OV	ce871097-a6e9-4139-897e-642ee24ee123	Primary Tumor	194	39
TCGA-OV	ce871097-a6e9-4139-897e-642ee24ee123	Solid Tissue Normal	8	0
TCGA-OV	ceb19678-b453-4529-b6cb-d02f9cb101b4	Blood Derived Normal	80	11
TCGA-OV	ceb19678-b453-4529-b6cb-d02f9cb101b4	Primary Tumor	340	78
TCGA-OV	cf1e86ec-4bcb-403c-831b-d67bddef14eb	Blood Derived Normal	113	19
TCGA-OV	cf1e86ec-4bcb-403c-831b-d67bddef14eb	Primary Tumor	180	35
TCGA-OV	d0673efd-3315-4dd5-8ab6-912bfa07dceb	Blood Derived Normal	454	48
TCGA-OV	d0673efd-3315-4dd5-8ab6-912bfa07dceb	Primary Tumor	325	24
TCGA-OV	d1976840-35f7-4423-8458-12fb32a52b33	Blood Derived Normal	153	15
TCGA-OV	d1976840-35f7-4423-8458-12fb32a52b33	Primary Tumor	347	54
TCGA-OV	d1eeaca3-52c0-4a0c-916a-fd64cec911d9	Blood Derived Normal	422	33
TCGA-OV	d1eeaca3-52c0-4a0c-916a-fd64cec911d9	Primary Tumor	735	53
TCGA-OV	d2c0d320-d1c5-4eed-af4f-15540e60db0b	Blood Derived Normal	143	18
TCGA-OV	d2c0d320-d1c5-4eed-af4f-15540e60db0b	Primary Tumor	366	68
TCGA-OV	d2ccefea-c1d6-465f-97b1-e51e29c5f1f8	Blood Derived Normal	21	5
TCGA-OV	d2ccefea-c1d6-465f-97b1-e51e29c5f1f8	Primary Tumor	68	7
TCGA-OV	d38ca631-ed5c-4182-a647-625060726fa7	Primary Tumor	643	34
TCGA-OV	d38ca631-ed5c-4182-a647-625060726fa7	Solid Tissue Normal	774	46
TCGA-OV	d3dd5e69-9752-4b50-9b1f-814afbc2c3dd	Blood Derived Normal	184	12
TCGA-OV	d3dd5e69-9752-4b50-9b1f-814afbc2c3dd	Primary Tumor	600	71
TCGA-OV	d73a0a33-e4e8-44bd-9580-2038ab06583a	Blood Derived Normal	128	12
TCGA-OV	d73a0a33-e4e8-44bd-9580-2038ab06583a	Primary Tumor	648	128
TCGA-OV	d77ef9cf-f8e6-4ee9-8d4f-1106885f6b06	Blood Derived Normal	79	7
TCGA-OV	d77ef9cf-f8e6-4ee9-8d4f-1106885f6b06	Primary Tumor	181	39
TCGA-OV	d7925dfc-18ce-46ab-a47b-9d06eacc96d0	Primary Tumor	86	13
TCGA-OV	d7925dfc-18ce-46ab-a47b-9d06eacc96d0	Solid Tissue Normal	54	16
TCGA-OV	d7b3156d-672a-4a55-868d-9ca6a09fcb0f	Blood Derived Normal	133	15
TCGA-OV	d7b3156d-672a-4a55-868d-9ca6a09fcb0f	Primary Tumor	269	45
TCGA-OV	d7f82e34-5b34-4e8c-a0cf-d7561bcea43c	Blood Derived Normal	541	48
TCGA-OV	d7f82e34-5b34-4e8c-a0cf-d7561bcea43c	Primary Tumor	444	28
TCGA-OV	d86adfac-56be-4a69-9315-5a90b4113e65	Primary Tumor	579	46
TCGA-OV	d86adfac-56be-4a69-9315-5a90b4113e65	Solid Tissue Normal	630	37
TCGA-OV	d8d13aa4-45d5-4e1a-a6cf-895bdf05e7b2	Blood Derived Normal	669	47
TCGA-OV	d8d13aa4-45d5-4e1a-a6cf-895bdf05e7b2	Primary Tumor	898	59
TCGA-OV	dac8d825-dd47-47ed-a426-0ee75feb76f3	Blood Derived Normal	125	29
TCGA-OV	dac96910-0cb2-44ea-b108-2d6d51b07112	Blood Derived Normal	151	41
TCGA-OV	dac96910-0cb2-44ea-b108-2d6d51b07112	Primary Tumor	117	15
TCGA-OV	dc5a6ce7-01e5-408d-812e-e3e0ddc1cde5	Primary Tumor	105	26
TCGA-OV	dc5a6ce7-01e5-408d-812e-e3e0ddc1cde5	Solid Tissue Normal	11	0
TCGA-OV	dce71741-ccbe-40b7-a0b8-2048d07187a4	Blood Derived Normal	33	5
TCGA-OV	dce71741-ccbe-40b7-a0b8-2048d07187a4	Primary Tumor	62	11
TCGA-OV	e0502c47-3234-4609-a8d5-730a9e6eb5b8	Primary Tumor	501	34
TCGA-OV	e0502c47-3234-4609-a8d5-730a9e6eb5b8	Solid Tissue Normal	907	85
TCGA-OV	e07a61e2-bcd2-4a96-80df-97e04aafbd32	Primary Tumor	284	40
TCGA-OV	e07a61e2-bcd2-4a96-80df-97e04aafbd32	Solid Tissue Normal	191	26
TCGA-OV	e3712e5a-4575-440f-89d1-8db9498baa88	Blood Derived Normal	7	1
TCGA-OV	e3712e5a-4575-440f-89d1-8db9498baa88	Primary Tumor	2	0
TCGA-OV	e3ea5137-76b8-4afc-9b80-ed74714e7172	Blood Derived Normal	5	0
TCGA-OV	e3ea5137-76b8-4afc-9b80-ed74714e7172	Primary Tumor	48	14
TCGA-OV	e43d3769-e25f-4fb7-9080-ea26defaf094	Blood Derived Normal	9	6
TCGA-OV	e5a329ec-e50e-4786-901d-b58474f8ea65	Blood Derived Normal	153	22
TCGA-OV	e5a329ec-e50e-4786-901d-b58474f8ea65	Primary Tumor	154	26
TCGA-OV	e641aed9-1dd8-4c30-b231-f12b20a76df0	Primary Tumor	273	54
TCGA-OV	e641aed9-1dd8-4c30-b231-f12b20a76df0	Solid Tissue Normal	44	6
TCGA-OV	e732f81c-9b7d-44bd-a905-ff53fbed5009	Blood Derived Normal	21	1
TCGA-OV	e732f81c-9b7d-44bd-a905-ff53fbed5009	Primary Tumor	196	37
TCGA-OV	e8372916-7ac7-4535-ae97-0248208224f5	Blood Derived Normal	501	15
TCGA-OV	e8372916-7ac7-4535-ae97-0248208224f5	Primary Tumor	1265	88
TCGA-OV	e978a457-92ff-4eab-b759-ec6e74d973e8	Primary Tumor	117	20
TCGA-OV	e978a457-92ff-4eab-b759-ec6e74d973e8	Solid Tissue Normal	70	12
TCGA-OV	ea605be2-6578-4e01-8ec3-bbd84c0b7f1d	Blood Derived Normal	30	5
TCGA-OV	ea605be2-6578-4e01-8ec3-bbd84c0b7f1d	Primary Tumor	242	42
TCGA-OV	ea6405c4-0fe4-4f37-bef2-275072f91e39	Primary Tumor	62	11
TCGA-OV	ea6405c4-0fe4-4f37-bef2-275072f91e39	Solid Tissue Normal	38	5
TCGA-OV	ead71c90-cc5e-42ce-8754-c3cf15a41134	Blood Derived Normal	130	17
TCGA-OV	ead71c90-cc5e-42ce-8754-c3cf15a41134	Primary Tumor	151	28
TCGA-OV	eb7c3b35-7a5e-4621-b31f-9775c51f9a23	Primary Tumor	145	19
TCGA-OV	ebe677e6-94b6-45be-a58d-eaae4cf63d12	Blood Derived Normal	29	5
TCGA-OV	ebe677e6-94b6-45be-a58d-eaae4cf63d12	Primary Tumor	320	38
TCGA-OV	ee0a4a13-613e-4c5d-96c3-8083a013702d	Blood Derived Normal	524	31
TCGA-OV	ee0a4a13-613e-4c5d-96c3-8083a013702d	Primary Tumor	713	61
TCGA-OV	eec69ea9-ceb8-456a-aff4-41fb8a261e36	Primary Tumor	92	12
TCGA-OV	eec69ea9-ceb8-456a-aff4-41fb8a261e36	Solid Tissue Normal	39	6
TCGA-OV	ef57bc45-858f-4d4e-8407-b7eadfa43be5	Blood Derived Normal	15	2
TCGA-OV	ef57bc45-858f-4d4e-8407-b7eadfa43be5	Primary Tumor	133	24
TCGA-OV	ef653772-e5d2-46ec-8610-f81d75d7353c	Primary Tumor	298	25
TCGA-OV	ef653772-e5d2-46ec-8610-f81d75d7353c	Solid Tissue Normal	324	36
TCGA-OV	f007fa7a-7da9-4cb0-8aea-623af1a122c5	Blood Derived Normal	496	57
TCGA-OV	f007fa7a-7da9-4cb0-8aea-623af1a122c5	Primary Tumor	432	32
TCGA-OV	f0c353fd-947c-41e2-b643-3ecc0d69796c	Primary Tumor	734	28
TCGA-OV	f0c353fd-947c-41e2-b643-3ecc0d69796c	Solid Tissue Normal	1168	78
TCGA-OV	f0ca8205-0754-4bd8-a6a8-31901040c5e7	Primary Tumor	286	35
TCGA-OV	f2ce00e4-0d4f-4faa-bee1-ddf1b306e97b	Primary Tumor	79	15
TCGA-OV	f2ce00e4-0d4f-4faa-bee1-ddf1b306e97b	Solid Tissue Normal	18	5
TCGA-OV	f34aa3b6-e966-49c6-bc55-130545772c53	Blood Derived Normal	320	36
TCGA-OV	f34aa3b6-e966-49c6-bc55-130545772c53	Primary Tumor	408	52
TCGA-OV	f3af727e-b592-4828-94f5-22008666cf8c	Blood Derived Normal	812	70
TCGA-OV	f3af727e-b592-4828-94f5-22008666cf8c	Primary Tumor	289	17
TCGA-OV	f4d95c8e-fb84-46ca-acc0-827015cc9d0a	Blood Derived Normal	44	6
TCGA-OV	f4d95c8e-fb84-46ca-acc0-827015cc9d0a	Primary Tumor	80	14
TCGA-OV	f5033d52-ec36-4e67-88d8-b6d898b81b2f	Blood Derived Normal	42	9
TCGA-OV	f5033d52-ec36-4e67-88d8-b6d898b81b2f	Primary Tumor	83	22
TCGA-OV	f50ee039-1da9-43d9-ac01-657ec77a7f32	Blood Derived Normal	152	20
TCGA-OV	f50ee039-1da9-43d9-ac01-657ec77a7f32	Primary Tumor	420	92
TCGA-OV	f553e953-6464-421f-8933-26ca82cb79d3	Primary Tumor	186	17
TCGA-OV	f553e953-6464-421f-8933-26ca82cb79d3	Solid Tissue Normal	602	74
TCGA-OV	f58e49fc-9641-4b46-be4c-766445ec70a3	Blood Derived Normal	554	62
TCGA-OV	f58e49fc-9641-4b46-be4c-766445ec70a3	Primary Tumor	464	46
TCGA-OV	f64ebc7f-0e5a-42b4-af57-6cdb90d24f90	Blood Derived Normal	155	16
TCGA-OV	f64ebc7f-0e5a-42b4-af57-6cdb90d24f90	Primary Tumor	377	75
TCGA-OV	f6ebf3a7-31c6-4f4c-9a0b-74cf35bfedf6	Blood Derived Normal	123	10
